sample_id,Contig_ID,Contig_length,MEGARes group,MGE gene,Distance,Occurences,ARG_position,MGE_position,Low_Coverage_Flag,LowCov_ARG_Pct,LowCov_MGE_Pct
ERR9709358,NODE_145_length_59971_cov_10.996006,59971,AMPH,gene:plasmid:88437,15862,1,41354:42512,58374:59524,None,0,0
ERR9709358,NODE_166_length_49549_cov_10.667719,49549,CUSC,gene:proph:183637,23371,1,17574:18957,42328:42985,None,0,0
ERR9709358,NODE_175_length_45856_cov_10.020097,45856,MSBA,gene:proph:163818,8732,1,34968:36717,23953:26236,None,0,0
ERR9709358,NODE_176_length_45711_cov_2.948359,45711,HNS,gene:proph:164865,2273,1,37009:37423,39696:41700,None,0,0
ERR9709358,NODE_176_length_45711_cov_2.948359,45711,HNS,gene:proph:169500,4803,1,37009:37423,42226:42475,None,0,0
ERR9709358,NODE_176_length_45711_cov_2.948359,45711,HNS,gene:proph:169499,5086,1,37009:37423,42509:43109,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172518,16019,1,17344:17602,701:1325,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172519,15548,1,17344:17602,1334:1796,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172520,14388,1,17344:17602,1849:2956,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172521,13711,1,17344:17602,2991:3633,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172522,12337,1,17344:17602,3636:5007,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172523,11496,1,17344:17602,5176:5848,None,0,0
ERR9709358,NODE_183_length_43894_cov_9.921562,43894,BHSA,gene:proph:172524,10036,1,17344:17602,5849:7308,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:172517,11154,1,12032:12365,0.609722222,None,0,
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176051,2080,1,12032:12365,9411:9952,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:163838,1064,1,12032:12365,10038:10968,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:vir:108544,94,1,12032:12365,10969:11938,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:181174,590,1,12032:12365,12955:13297,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:163861,1080,1,12032:12365,13445:14147,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176768,3388,1,12032:12365,15753:16897,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:177540,4533,1,12032:12365,16898:17255,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:159036,4891,1,12032:12365,17256:17392,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:181169,5097,1,12032:12365,17462:17861,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176073,7096,1,12032:12365,19461:19611,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176074,7356,1,12032:12365,19721:19924,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176800,7576,1,12032:12365,19941:20193,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:183562,8261,1,12032:12365,20626:21160,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:181173,8797,1,12032:12365,21162:21618,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:181175,10004,1,12032:12365,22369:22750,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176080,11003,1,12032:12365,23368:23558,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:163833,11337,1,12032:12365,23702:24248,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:vir:3418,11884,1,12032:12365,24249:26148,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:163852,13784,1,12032:12365,26149:26624,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:179457,14260,1,12032:12365,26625:27949,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:vir:3421,15585,1,12032:12365,27950:29242,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:181312,16923,1,12032:12365,29288:29603,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:vir:3424,17341,1,12032:12365,29706:30684,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:179453,18321,1,12032:12365,30686:31121,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:176089,18767,1,12032:12365,31132:31486,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:179451,19132,1,12032:12365,31497:32076,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:181210,19712,1,12032:12365,32077:32468,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:vir:3429,20110,1,12032:12365,32475:33216,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:172516,20852,1,12032:12365,33217:33955,None,0,0
ERR9709358,NODE_213_length_34946_cov_9.877050,34946,MVRC,gene:proph:179447,21591,1,12032:12365,33956:34070,None,0,0
ERR9709358,NODE_238_length_28985_cov_16.850440,28985,CUTA,gene:plasmid:15768,3116,1,7781:8120,11236:11577,None,0,0
ERR9709358,NODE_279_length_22833_cov_9.102704,22833,ARIR,gene:proph:176798,8971,1,12826:13093,1788:3855,None,0,0
ERR9709358,NODE_279_length_22833_cov_9.102704,22833,ARIR,gene:proph:179433,8390,1,12826:13093,4142:4436,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:153903,147,1,201:633,780:1131,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:15990,5016,1,201:633,5649:6037,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:155986,13796,1,201:633,14429:14847,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:92044,14215,1,201:633,14848:15183,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:158896,14623,1,201:633,15256:16819,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:158895,16187,1,201:633,16820:17824,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:91742,17238,1,201:633,17871:18457,None,0,0
ERR9709358,NODE_299_length_20594_cov_11.918943,20594,SILE,gene:plasmid:91743,18066,1,201:633,18699:19434,None,0,0
ERR9709358,NODE_301_length_20437_cov_13.927573,20437,ZRAS,gene:plasmid:123887,11785,1,17613:18990,1737:5828,None,0,0
ERR9709358,NODE_314_length_19616_cov_12.794003,19616,FECD,gene:plasmid:156052,1940,1,16901:17858,12543:14961,None,0,0
ERR9709358,NODE_332_length_18067_cov_4.005853,18067,ARSA,gene:plasmid:88467,426,1,5853:7605,5100:5427,None,0,0
ERR9709358,NODE_332_length_18067_cov_4.005853,18067,ARSA,gene:plasmid:88468,16,1,5853:7605,5474:5837,None,0,0
ERR9709358,NODE_383_length_14678_cov_19.651158,14678,SUGE,gene:plasmid:109300,6410,1,3329:3869,10279:10812,None,0,0
ERR9709358,NODE_397_length_13942_cov_38.056171,13942,ARSRM,gene:plasmid:148150,256,1,2174:2528,125:1918,None,0,0
ERR9709358,NODE_397_length_13942_cov_38.056171,13942,ARSRM,gene:plasmid:30991,7484,1,2174:2528,10012:13020,None,0,0
ERR9709358,NODE_467_length_11236_cov_11.717796,11236,ZNTR,gene:plasmid:151260,3600,1,880:1306,4906:5416,None,0,0
ERR9709358,NODE_653_length_7484_cov_26.259209,7484,RPSL,gene:plasmid:21818,678,1,,4971:6719,None,,0
ERR9709358,NODE_739_length_6397_cov_14.181659,6397,CORA,gene:plasmid:24561,319,1,3683:4634,3083:3364,None,0,0
ERR9709373,NODE_8536_length_5229_cov_46.569777;NODE_8745_length_5122_cov_38.705305,5229,A16S,gene:plasmid:139560,117,2,,,None,,
ERR9709373,NODE_20_length_279443_cov_25.685958,279443,TUFAB,gene:plasmid:21493,79469,1,,92096:92485,None,,0
ERR9709373,NODE_1204_length_30805_cov_4.094074,30805,RRSA,gene:plasmid:117290,21841,1,,27139:27208,None,,0
ERR9709373,NODE_1587_length_24025_cov_2.944012,24025,RPOB,gene:plasmid:21818,13304,1,,21761:23799,None,,0
ERR9709373,NODE_2678_length_15049_cov_15.348881,15049,ERMB,gene:plasmid:136912,340,1,2089:2827,3167:3385,None,0,0
ERR9709373,NODE_2678_length_15049_cov_15.348881,15049,ERMB,gene:plasmid:15542,559,1,2089:2827,3386:3428,None,0,0
ERR9709373,NODE_2678_length_15049_cov_15.348881,15049,ERMB,gene:plasmid:28968,662,1,2089:2827,3489:5313,Low MGE,0,6.3
ERR9709373,NODE_8549_length_5225_cov_1.020989,5225,SULII,gene:plasmid:19743,1148,1,2621:3511,1016:1473,Low ARG,2.92,0
ERR9709373,NODE_8549_length_5225_cov_1.020989,5225,SULII,gene:plasmid:158916,310,1,2621:3511,1474:2311,Low ARG and MGE,2.92,6.09
ERR9709373,NODE_9308_length_4862_cov_10.311721,4862,RRS,gene:plasmid:139560,73,1,,1448:1524,None,,0
ERR9709373,NODE_11353_length_4094_cov_9.273254,4094,A16S,gene:plasmid:131373,179,1,,1732:1808,None,,0
ERR9709373,NODE_12784_length_3671_cov_24.475734,3671,MLS23S,gene:plasmid:131373,445,1,,266:320,None,,0
ERR9709373,NODE_12784_length_3671_cov_24.475734,3671,MLS23S,gene:plasmid:125194,306,1,,388:459,None,,0
ERR9709393,NODE_91_length_176483_cov_1.612987,176483,RPOB,gene:plasmid:21818,13304,1,,21735:23773,None,,0
ERR9709393,NODE_470_length_67325_cov_4.003467,67325,TUFAB,gene:plasmid:21818,328,1,,56281:58111,None,,0
ERR9709393,NODE_5066_length_7444_cov_4.449228,7444,A16S,gene:plasmid:13101,4068,1,,6946:7072,Low MGE,,100
ERR9709393,NODE_6795_length_5743_cov_1.039886,5743,CAP16S,gene:plasmid:125194,86,1,,2231:2287,None,,0
ERR9709393,NODE_7174_length_5497_cov_9.307635,5497,MLS23S,gene:plasmid:131372,151,1,,2003:2074,None,,0
ERR9709393,NODE_7381_length_5370_cov_5.734122,5370,A16S,gene:plasmid:131373,179,1,,1789:1865,None,,0
ERR9709393,NODE_12919_length_3374_cov_3.693563,3374,A16S,gene:plasmid:131182,170,1,,2760:2814,None,,0
ERR9709393,NODE_12919_length_3374_cov_3.693563,3374,A16S,gene:plasmid:117289,292,1,,2882:2953,None,,0
ERR9709394,NODE_3_length_501302_cov_1.853999,501302,TET16S,gene:plasmid:139560,161,1,,500776:500852,None,,0
ERR9709394,NODE_3035_length_15367_cov_1.000591,15367,TUFAB,gene:plasmid:21818,187,1,,8116:10111,Low MGE,,0.15
ERR9709394,NODE_4744_length_10121_cov_2.359516,10121,ANT6,gene:plasmid:135617,2643,1,3229:4138,6781:7678,Low ARG and MGE,7.58,3.67
ERR9709394,NODE_5146_length_9383_cov_31.414218,9383,CFX,gene:plasmid:141426,5587,1,184:1150,6737:8072,None,0,0
ERR9709394,NODE_8484_length_5824_cov_1.995261,5824,A16S,gene:plasmid:139560,151,1,,3061:3137,None,,0
ERR9709394,NODE_9563_length_5196_cov_2.564806,5196,O23S,gene:plasmid:131373,345,1,,688:740,None,,0
ERR9709394,NODE_9600_length_5177_cov_63.148515,5177,A16S,gene:plasmid:117290,120,1,,1724:1793,None,,0
ERR9709394,NODE_10302_length_4832_cov_0.984910,4832,RRSH,gene:plasmid:131181,86,1,,2484:2540,None,,0
ERR9709394,NODE_10501_length_4742_cov_7.816251,4742,RRS,gene:plasmid:139560,117,1,,1852:1928,None,,0
ERR9709394,NODE_13510_length_3727_cov_7.296111,3727,MLS23S,gene:plasmid:117290,243,1,,132:191,Low MGE,,100
ERR9709394,NODE_22949_length_2266_cov_6.111734,2266,RRS,gene:plasmid:117290,119,1,,1559:1628,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183653,103380,1,33250:35308,138688:138871,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183654,103593,1,33250:35308,138901:139671,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183655,104381,1,33250:35308,139689:140532,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183656,105226,1,33250:35308,140534:140627,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183657,105320,1,33250:35308,140628:140991,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183658,105702,1,33250:35308,141010:141418,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183659,106355,1,33250:35308,141663:142056,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183660,106760,1,33250:35308,142068:142581,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183661,107305,1,33250:35308,142613:142973,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183662,107682,1,33250:35308,142990:143359,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183663,108052,1,33250:35308,143360:146282,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183664,110975,1,33250:35308,146283:147210,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183665,111914,1,33250:35308,147222:148680,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183666,113404,1,33250:35308,148712:150482,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183667,115197,1,33250:35308,150505:150901,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183668,115738,1,33250:35308,151046:152144,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183652,284959,1,33250:35308,320267:320750,None,,0
ERR9709417,NODE_2_length_458787_cov_146.596411,458787,PARE,gene:proph:183651,285488,1,33250:35308,320796:321270,None,,0
ERR9709417,NODE_9_length_323890_cov_161.359606,323890,LSA,ICEberg|101|Tn5385|GenBank|AF016233|1..1605,15136,1,37687:39184,20946:22551,None,0,0
ERR9709417,NODE_18_length_222793_cov_2.068812,222793,ILES,gene:proph:160872,133887,1,,177000:177751,None,,0
ERR9709417,NODE_18_length_222793_cov_2.068812,222793,ILES,gene:proph:160870,135720,1,,178833:178986,Low MGE,,13.64
ERR9709417,NODE_44_length_153082_cov_2.322363,153082,NORA,gene:plasmid:112749,145203,1,145810:146974,0.421527778,Low ARG,0.6,
ERR9709417,NODE_69_length_109726_cov_129.576629,109726,TUFAB,gene:plasmid:91662,39117,1,,44515:45715,None,,0
ERR9709417,NODE_73_length_101477_cov_2.373498,101477,FOSA,gene:plasmid:28746,41249,1,57777:58205,99454:99534,None,0,0
ERR9709417,NODE_76_length_100158_cov_177.974968,100158,DFRF,gene:plasmid:14955,11102,1,49245:49741,60843:62052,None,0,0
ERR9709417,NODE_229_length_20991_cov_2.497795,20991,ARSBM,gene:plasmid:85089,2177,1,2752:4042,185:575,None,0,0
ERR9709417,NODE_229_length_20991_cov_2.497795,20991,ARSBM,gene:plasmid:124929,466,1,2752:4042,576:2286,None,0,0
ERR9709417,NODE_229_length_20991_cov_2.497795,20991,ARSBM,gene:plasmid:124927,2,1,2752:4042,2435:2750,None,0,0
ERR9709417,NODE_263_length_14944_cov_2.478099,14944,MECA,gene:vir:98354,3532,1,2239:4249,7781:9333,None,0,0
ERR9709417,NODE_264_length_14532_cov_1.982645,14532,BLAZ,gene:plasmid:28884,6099,1,6452:7340,13439:13747,None,0,0
ERR9709417,NODE_369_length_7295_cov_3.217355,7295,DFRC,gene:plasmid:126378,3992,1,,250:2163,Low MGE,,2.4
ERR9709417,NODE_581_length_3537_cov_137.602346,3537,CATA,gene:plasmid:133251,134,1,696:1344,223:562,None,0,0
ERR9709417,NODE_581_length_3537_cov_137.602346,3537,CATA,gene:plasmid:87041,546,1,696:1344,1890:2391,None,0,0
ERR9709417,NODE_825_length_2435_cov_4.827123,2435,ERMC,gene:plasmid:138607,66,1,617:1352,1418:1592,None,0,0
ERR9709417,NODE_825_length_2435_cov_4.827123,2435,ERMC,gene:plasmid:19874,447,1,617:1352,1799:2286,None,0,0
ERR9709441,NODE_14729_length_3709_cov_2.085148;NODE_18897_length_2900_cov_5.318788,3709,MLS23S,gene:plasmid:139560,354,2,,,None,,
ERR9709441,NODE_35_length_261199_cov_7.739038,261199,A16S,gene:plasmid:131182,122,1,,258359:258428,None,,0
ERR9709441,NODE_35_length_261199_cov_7.739038,261199,A16S,gene:plasmid:117289,241,1,,258478:258548,None,,0
ERR9709441,NODE_211_length_121193_cov_19.743223,121193,TUFAB,gene:plasmid:141431,21049,1,,38494:39300,None,,0
ERR9709441,NODE_1977_length_26746_cov_1.545550,26746,RRS,gene:plasmid:139560,215,1,,24412:24488,None,,0
ERR9709441,NODE_5778_length_9620_cov_50.653007,9620,CFX,gene:plasmid:141426,5760,1,216:1182,6942:8277,None,0,0
ERR9709441,NODE_6147_length_8995_cov_38.939783,8995,MEFE,gene:plasmid:141427,1889,1,362:1568,3457:4386,Low MGE,0,8.06
ERR9709441,NODE_6147_length_8995_cov_38.939783,8995,MEFE,gene:plasmid:141426,3029,1,362:1568,4597:5941,None,0,0
ERR9709441,NODE_7087_length_7752_cov_1.052590,7752,SILP,gene:plasmid:153905,97,1,596:3073,58:499,Low ARG and MGE,2.14,11.76
ERR9709441,NODE_7087_length_7752_cov_1.052590,7752,SILP,gene:plasmid:153906,40,1,596:3073,3113:3311,Low ARG,2.14,0
ERR9709441,NODE_7087_length_7752_cov_1.052590,7752,SILP,gene:plasmid:153907,597,1,596:3073,3670:4408,Low ARG,2.14,0
ERR9709441,NODE_10027_length_5421_cov_34.759728,5421,A16S,gene:plasmid:139560,153,1,,2045:2121,None,,0
ERR9709441,NODE_10027_length_5421_cov_34.759728,5421,A16S,gene:plasmid:131373,125,1,,,None,,
ERR9709441,NODE_17747_length_3084_cov_4.433209,3084,O23S,gene:plasmid:139560,330,1,,246:322,None,,0
ERR9709441,NODE_70836_length_894_cov_0.398957,894,ARSRM,gene:plasmid:155943,41,1,347:677,718:837,None,0,0
ERR9709452,NODE_9_length_370837_cov_13.360702,370837,LNUC,gene:proph:175690,101317,1,175769:176264,72703:74452,None,0,0
ERR9709452,NODE_9_length_370837_cov_13.360702,370837,LNUC,gene:proph:181669,124909,1,175769:176264,301173:301350,None,0,0
ERR9709452,NODE_9_length_370837_cov_13.360702,370837,LNUC,gene:proph:181670,125101,1,175769:176264,301365:301515,None,0,0
ERR9709452,NODE_9_length_370837_cov_13.360702,370837,LNUC,gene:plasmid:15551,192360,1,175769:176264,368624:370504,None,0,0
ERR9709452,NODE_43_length_166390_cov_13.831159,166390,RPOB,gene:plasmid:139260,27194,1,,42943:43375,None,,0
ERR9709452,NODE_43_length_166390_cov_13.831159,166390,RPOB,gene:plasmid:139261,107797,1,,123546:124824,None,,0
ERR9709452,NODE_958_length_20722_cov_2.217674,20722,CLS,gene:plasmid:17163,15278,1,,19850:20722,None,,0
ERR9709452,NODE_2374_length_9452_cov_1.838284,9452,RRS,gene:plasmid:139560,231,1,,1861:1937,None,,0
ERR9709452,NODE_3919_length_5988_cov_0.929364,5988,RPSL,gene:plasmid:21818,678,1,,1121:2869,Low MGE,,1.6
ERR9709452,NODE_7542_length_3350_cov_0.913124,3350,SUGE,gene:plasmid:109300,525,1,1670:2209,611:1145,None,0,0
ERR9709455,NODE_1_length_775954_cov_76.479332,775954,GYRA,gene:plasmid:21493,579901,1,,616983:617361,None,,0
ERR9709455,NODE_3_length_714746_cov_11.189908,714746,RPOB,gene:plasmid:111191,301077,1,206796:210345,511422:513678,Low ARG,0.08,0
ERR9709455,NODE_3_length_714746_cov_11.189908,714746,RPOB,gene:plasmid:21493,355561,1,206796:210345,565906:566298,Low ARG,0.08,0
ERR9709455,NODE_7_length_407827_cov_11.653208,407827,DNAK,gene:plasmid:158140,249314,1,7019:8551,257865:258549,None,0,0
ERR9709455,NODE_24_length_238459_cov_9.029719,238459,LNUC,gene:proph:175690,28689,1,43455:43950,72639:74388,None,0,0
ERR9709455,NODE_24_length_238459_cov_9.029719,238459,LNUC,gene:proph:181669,124909,1,43455:43950,168859:169036,None,0,0
ERR9709455,NODE_24_length_238459_cov_9.029719,238459,LNUC,gene:proph:181670,125101,1,43455:43950,169051:169201,None,0,0
ERR9709455,NODE_38_length_185401_cov_68.499779,185401,RPOB,gene:plasmid:87096,71382,1,,179113:180487,None,,0
ERR9709455,NODE_8357_length_2293_cov_1.324100,2293,A16S,gene:plasmid:139560,129,1,,1873:1949,None,,0
ERR9709458,NODE_32_length_339595_cov_51.881205,339595,PMRF,gene:plasmid:134726,182406,2,6011:6980,189386:189462,None,0,0
ERR9709458,NODE_419_length_74144_cov_2.934758;NODE_5202_length_6494_cov_2.209361,74144,A16S,gene:plasmid:139560,143,2,,,None,,
ERR9709458,NODE_1_length_1518528_cov_9.043693,1518528,MDTA,gene:plasmid:87050,74,1,754255:755512,755586:756053,None,0,0
ERR9709458,NODE_1_length_1518528_cov_9.043693,1518528,MDTA,gene:plasmid:87051,667,1,754255:755512,756179:756696,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:proph:181041,151444,1,152177:152966,133:733,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:proph:181034,144563,1,152177:152966,6504:7614,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:proph:181033,144262,1,152177:152966,7654:7915,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:plasmid:123175,18558,1,152177:152966,132678:133619,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:proph:183637,216882,1,152177:152966,369848:370505,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:plasmid:88437,401755,1,152177:152966,554721:555871,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:proph:184574,531141,1,152177:152966,684107:686054,None,0,0
ERR9709458,NODE_3_length_710007_cov_52.501096,710007,MODC,gene:proph:181032,548866,1,152177:152966,701832:702096,None,0,0
